name,norad,shell,approx_alt_km,day,weather_class,schedule,rmse_sgp4_km,rmse_ekf_km,rmse_hybrid_km,p95_sgp4_km,p95_ekf_km,p95_hybrid_km,max_sgp4_km,max_ekf_km,max_hybrid_km,outage_rmse_sgp4_km,outage_rmse_ekf_km,outage_rmse_hybrid_km,hybrid_gain_km,hybrid_improvement_pct,hybrid_better
STARLINK-34343,64157,97deg,545.4683032963858,2025-12-08,quiet,gap_4h,13.484174300587545,0.2876377290007432,0.32137376674417856,25.42444677927335,0.5202793111480373,0.6285571320606714,27.39682054776664,1.366918377350133,1.2923041149635717,8.63655565521859,0.3494210038698705,0.5309312241005903,-0.033736037743435365,-11.728655298675438,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-09-19,quiet,nominal_10min,13.931980146706286,0.28794481189124,0.30058030278696574,26.342398950492242,0.48550236326105173,0.5023879849831754,28.314160464308703,1.0282534745678216,1.0470326529377532,,,,-0.012635490895725743,-4.388164111287507,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-09-19,quiet,nominal_20min,13.931980146706286,0.4330991189239932,0.4456261180121605,26.342398950492242,0.7700264911938065,0.7818600010529001,28.314160464308703,1.6973073483322845,1.7386807800868758,,,,-0.01252699908816729,-2.8924092755694852,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-09-19,quiet,gap_4h,13.931980146706286,0.3719259165925844,0.47371870715176584,26.342398950492242,0.6932210144346294,0.9883542705550173,28.314160464308703,1.0392892625941268,1.0874881956430926,8.885939903558224,0.4839139698260506,0.8495338188099856,-0.10179279055918145,-27.369103904283023,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-03-18,moderate,nominal_10min,11.28843313269014,0.22550114882911684,0.21586456555664707,21.133316399335985,0.39488688872295075,0.3705743431634179,22.792180036978497,0.668234191008068,0.724503099153271,,,,0.009636583272469773,4.273407617879721,True
STARLINK-34343,64157,97deg,545.4683032963858,2025-03-18,moderate,nominal_20min,11.28843313269014,0.32031864836387935,0.32418467032143183,21.133316399335985,0.5677426318280476,0.5532998769786291,22.792180036978497,0.9275880397599593,1.1714991044538243,,,,-0.003866021957552479,-1.206930029612474,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-03-18,moderate,gap_4h,11.28843313269014,0.24355142653924788,0.24634742770672585,21.133316399335985,0.4161726667085446,0.40054441052921835,22.792180036978497,0.668234191008068,0.724503099153271,7.401507633024907,0.22649074423303028,0.28685548434831065,-0.0027960011674779683,-1.148012642425389,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-07-08,moderate,nominal_10min,14.675293729861611,0.27025763672198966,0.2868491525504949,27.838791023467465,0.4919190877420004,0.5570478524803251,29.91283176776784,1.209008181416213,1.206088713193879,,,,-0.016591515828505266,-6.13914782566265,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-07-08,moderate,nominal_20min,14.675293729861611,0.3708597204471687,0.37753446827649906,27.838791023467465,0.6920824287242577,0.7210297063176175,29.91283176776784,1.4255041022098065,1.5017008840093862,,,,-0.006674747829330363,-1.7998039316003966,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-07-08,moderate,gap_4h,14.675293729861611,0.26893948168275333,0.2836841060843396,27.838791023467465,0.49581450332772203,0.5447413111412627,29.91283176776784,1.209008181416213,1.206088713193879,9.283841396017033,0.09978767999721008,0.1089055110677098,-0.014744624401586248,-5.482506439489354,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-11-12,storm,nominal_10min,10.500078017146153,0.28790225101938527,0.2943565553024726,19.62324212752681,0.5237416061651314,0.5889653342751711,21.263640991657905,0.9580834932843195,1.0188072146437277,,,,-0.006454304283087353,-2.2418387700111397,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-11-12,storm,nominal_20min,10.500078017146153,0.37592708925437,0.36011113466022143,19.62324212752681,0.7526688578697429,0.703209679818132,21.263640991657905,1.178506520947652,1.167079912955736,,,,0.015815954594148585,4.207186724829704,True
STARLINK-34343,64157,97deg,545.4683032963858,2025-11-12,storm,gap_4h,10.500078017146153,0.3820843521205978,0.3187354592182972,19.62324212752681,0.7297379447696137,0.6107228245033242,21.263640991657905,1.0056783357606731,1.0188072146437277,6.957673059329903,0.6385898220387821,0.35684520163407246,0.06334889290230061,16.579818710373594,True
STARLINK-34343,64157,97deg,545.4683032963858,2025-06-01,storm,nominal_10min,13.000530085470793,0.23226908029731497,0.2276387931445639,24.384252508893542,0.4284433853986571,0.4092508647196101,26.206009808402836,0.6797899378081363,0.633729418948178,,,,0.0046302871527510725,1.9935013075455865,True
STARLINK-34343,64157,97deg,545.4683032963858,2025-06-01,storm,nominal_20min,13.000530085470793,0.3744167999287395,0.3338051901993265,24.384252508893542,0.6775686269092376,0.5999658901002934,26.206009808402836,0.857499368935077,0.7967691107548268,,,,0.04061160972941302,10.846631277534124,True
STARLINK-34343,64157,97deg,545.4683032963858,2025-06-01,storm,gap_4h,13.000530085470793,0.2387599869350641,0.24239470485827053,24.384252508893542,0.43425606465322214,0.41347817748052473,26.206009808402836,0.6797899378081363,0.633729418948178,8.485957292706049,0.13483837517139796,0.1861126320739371,-0.0036347179232064375,-1.522331262396559,False
